Number,Name,Parent (SMC),Parent name (SMC),Section,Region,Area,Island,Topo Section,County,Classification,Map 1:50k,Map 1:25k,Metres,Feet,Grid ref,Grid ref 10,Drop,Col grid ref,Col height,Feature,Observations,Survey,Climbed,Country,County Top,Revision,Comments,Streetmap/MountainViews,Google Maps,Hill-bagging,Xcoord,Ycoord,Latitude,Longitude,GridrefXY,_Section,Parent (Ma),Parent name (Ma),MVNumber,Ma,Ma=,Hu,Hu=,Tu,Sim,5,M,MT,F,C,G,D,DT,Hew,N,Dew,DDew,HF,4,3,2,1,0,W,WO,B,E,HHB,Sy,Fel,CoH,CoH=,CoU,CoU=,CoA,CoA=,CoL,CoL=,SIB,sMa,sHu,sSim,s5,s4,Mur,CT,GT,BL,Bg,Y,Cm,T100,xMT,xC,xG,xN,xDT,Dil,VL,A,Ca,Bin,O,Un,summit_ready_canonical_id,country_normalized,latitude_normalized,longitude_normalized,elevation_m_normalized,prominence_m_normalized,col_height_m_normalized,source_dataset,source_version,source_release_date,source_file_sha256,source_license,source_attribution,source_trust,final_verification_status,needs_review_reason,qa_status,qa_flags,data_priority,ai_fallback_allowed
14640,Foel Goch,,,30F,30F: Dolgellau to Machynlleth,,,WN10 Aran-idris,Gwynedd,2,135,023W,276,906,SH728028,SH 72892 02861,62,SH729032,214,no feature: just E of ride in spruce plantation,east summit is a knoll at SH 73139 02592,,,W,,21-Mar-15,alternative summit at SH 73139 02592,"https://www.streetmap.co.uk/map?X=272889&Y=302857&SV=272889,302857&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.608589,-3.878599",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14640,272889,302857,52.608589,-3.878599,SH7288902857,30.6,2148,Tarren y Gesail,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14640,Wales,52.60858900,-3.87859900,276,62,214,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14641,Pen Coed y Fron-wyllt uchaf,,,30C,30C: Llandudno to Wrexham,,,WN06 Eithin-orme,Denbighshire [Sir Ddinbych],2,116,256 264S 265,277,909,SJ087555,SJ 08734 55602,45,SJ090543,232,ground by turbine track,,,,W,,24-Oct-20,,"https://www.streetmap.co.uk/map?X=308732&Y=355599&SV=308732,355599&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=53.089786,-3.364252",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14641,308732,355599,53.089786,-3.364252,SJ0873255599,30.3,2042,Mwdwl-eithin,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14641,Wales,53.08978600,-3.36425200,277,45,232,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14642,Y Fedw,,,30B,30B: Snowdonia,Moel Hebog,,WN01 Hebog-anelog,Gwynedd,2,124,018W 254,280.1,919,SH557413,SH 55735 41335,36.4,SH558414,243.7,rock,,Trimble GeoXH 6000,,W,,30-Oct-14,,"https://www.streetmap.co.uk/map?X=255732&Y=341332&SV=255732,341332&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.949929,-4.148759",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14642,255732,341332,52.949929,-4.148759,SH5573241332,30.2,2037,Moel-ddu,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14642,Wales,52.94992900,-4.14875900,280.1,36.4,243.7,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14643,Craig Gyfynys,,,30D,30D: Barmouth to Betws-y-Coed and Bala,,,WN05 Siabod-arenig,Gwynedd,2,124,018W,275,902,SH683382,SH 68365 38229,77,SH693381,198,outcrop,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=268362&Y=338226&SV=268362,338226&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.925273,-3.959633",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14643,268362,338226,52.925273,-3.959633,SH6836238226,30.4,2068,Manod Mawr,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14643,Wales,52.92527300,-3.95963300,275,77,198,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14644,Brynelltyn,,,30E,30E: Bala to Welshpool,The Berwyns,,WN10 Aran-idris,Powys,2,125,239,274,899,SJ153194,SJ 15303 19464,66,SJ155198,208,no feature,,obvious summit,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=315301&Y=319460&SV=315301,319460&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.766087,-3.256747",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14644,315301,319460,52.766087,-3.256747,SJ1530119460,30.5,2131,Rhialgwm,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14644,Wales,52.76608700,-3.25674700,274,66,208,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14645,Yr Onen,,,30D,30D: Barmouth to Betws-y-Coed and Bala,,,WN09 Llethr-rhinog,Gwynedd,2,124,018W,277,909,SH644370,SH 64479 37067,64,SH653374,213,rocky knoll,,,,W,,08-May-25,,"https://www.streetmap.co.uk/map?X=264476&Y=337063&SV=264476,337063&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.913866,-4.016916",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14645,264476,337063,52.913866,-4.016916,SH6447637063,30.4,2074,Moel Ysgyfarnogod,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14645,Wales,52.91386600,-4.01691600,277,64,213,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14646,Craig y Gesail,,,30B,30B: Snowdonia,Moel Hebog,,WN01 Hebog-anelog,Gwynedd,2,124,018W 254,271.9,892,SH543412,SH 54357 41293,78.9,SH 5487 4117,193,pinnacle 2m tall,base of large cairn 130m ESE at SH 54480 41239 is 0.4m lower,,,W,,24-Mar-25,,"https://www.streetmap.co.uk/map?X=254354&Y=341290&SV=254354,341290&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.949179,-4.169235",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14646,254354,341290,52.949179,-4.169235,SH5435441290,30.2,2037,Moel-ddu,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14646,Wales,52.94917900,-4.16923500,271.9,78.9,193,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14647,Moel Dduallt,,,30B,30B: Snowdonia,The Moelwyns,,WN05 Siabod-arenig,Gwynedd,2,124,018W,273,896,SH674424,SH 67424 42466,52,SH673425,221,no feature: grass,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=267421&Y=342463&SV=267421,342463&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.963107,-3.975356",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14647,267421,342463,52.963107,-3.975356,SH6742142463,30.2,1994,Moelwyn Mawr,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14647,Wales,52.96310700,-3.97535600,273,52,221,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14648,Parc Uchaf Gwydyr,,,30B,30B: Snowdonia,The Carneddau,,WN04 Llewelyn-elen,Conwy,2,115,017E,276.7,908,SH792597,SH 79208 59773,51.5,SH 7892 5965,225.2,no feature,,Abney level,,W,,24-Mar-25,,"https://www.streetmap.co.uk/map?X=279205&Y=359770&SV=279205,359770&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=53.121393,-3.806496",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14648,279205,359770,53.121393,-3.806496,SH7920559770,30.2,2013,Creigiau Gleision,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14648,Wales,53.12139300,-3.80649600,276.7,51.5,225.2,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14649,Gravel Hill,,,30E,30E: Bala to Welshpool,,,WN08 Berwyn-gyrn,Powys,2,125,239,271,889,SJ172248,SJ 17226 24827,73,SJ179251,198,no feature: ground on hillfort ramparts,,Abney level,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=317224&Y=324823&SV=317224,324823&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.814586,-3.229612",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14649,317224,324823,52.814586,-3.229612,SJ1722424823,30.5,2135,Mynydd-y-briw,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14649,Wales,52.81458600,-3.22961200,271,73,198,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14650,Fedw Felen,,,30D,30D: Barmouth to Betws-y-Coed and Bala,The Arenigs,,WN05 Siabod-arenig,Gwynedd,2,124,018W,271,889,SH740208,SH 74050 20895,46,SH739212,225,knoll,,,,W,,24-Aug-16,,"https://www.streetmap.co.uk/map?X=274047&Y=320891&SV=274047,320891&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.770895,-3.868414",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14650,274047,320891,52.770895,-3.868414,SH7404720891,30.4,2082,Foel Offrwm,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14650,Wales,52.77089500,-3.86841400,271,46,225,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14651,Pen Rhiwerfa,,,30F,30F: Dolgellau to Machynlleth,,,WN10 Aran-idris,Gwynedd,2,124,023W,268,879,SH655061,SH 65565 06145,89,SH659062,179,grassy outcrop in pasture,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=265562&Y=306141&SV=265562,306141&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.636329,-3.988074",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14651,265562,306141,52.636329,-3.988074,SH6556206141,30.6,2160,Gamallt,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14651,Wales,52.63632900,-3.98807400,268,89,179,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14652,Cefn Du,,,30C,30C: Llandudno to Wrexham,,,WN07 Gamelin-famau,Denbighshire [Sir Ddinbych],2,116,264N 265,267.1,876,SJ096726,SJ 09629 72679,59,SJ 0915 7330,208.1,no feature,ground 130m NW at SJ 09547 72777 is of similar height,,,W,,11-Jul-23,,"https://www.streetmap.co.uk/map?X=309627&Y=372676&SV=309627,372676&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=53.243402,-3.35572",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14652,309627,372676,53.243402,-3.35572,SJ0962772676,30.3,2051,Mynydd y Cwm [Coed Cwm],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14652,Wales,53.24340200,-3.35572000,267.1,59,208.1,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14653,Cefn Ffridd-goch,,,30D,30D: Barmouth to Betws-y-Coed and Bala,The Arenigs,,WN05 Siabod-arenig,Gwynedd,2,124,018W,268,879,SH745236,SH 74595 23670,41,SH747241,227,no feature: small heathery clearing just E of N end of grassy ride,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=274592&Y=323666&SV=274592,323666&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.795955,-3.861404",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14653,274592,323666,52.795955,-3.861404,SH7459223666,30.4,2059,Rhobell Fawr,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14653,Wales,52.79595500,-3.86140400,268,41,227,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14654,Pen y Garth,,,30C,30C: Llandudno to Wrexham,,,WN08 Berwyn-gyrn,Denbighshire [Sir Ddinbych],2,125,255 256,267,876,SJ164427,,84,SJ160424,183,,,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=316400&Y=342700&SV=316400,342700&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.975122,-3.246433",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14654,316400,342700,52.975122,-3.246433,SJ1640042700,30.3,2087,Cadair Berwyn,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14654,Wales,52.97512200,-3.24643300,267,84,183,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14655,Y Foel,,,30C,30C: Llandudno to Wrexham,,,WN07 Gamelin-famau,Denbighshire [Sir Ddinbych],2,116,264N 265,265,869,SJ063782,SJ 06372 78207,78,SJ066778,187,no feature: grass,outcrop 15m WNW may be as high,,,W,,20-Jan-12,,"https://www.streetmap.co.uk/map?X=306370&Y=378204&SV=306370,378204&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=53.292513,-3.406141",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14655,306370,378204,53.292513,-3.406141,SJ0637078204,30.3,2051,Mynydd y Cwm [Coed Cwm],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14655,Wales,53.29251300,-3.40614100,265,78,187,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14656,Pen y Garth,,,30E,30E: Bala to Welshpool,,,WN10 Aran-idris,Powys,2,125,239,265,869,SJ122135,SJ 12202 13560,44,SJ124138,221,no feature,flat summit area,,,W,,11-Sep-14,,"https://www.streetmap.co.uk/map?X=312200&Y=313556&SV=312200,313556&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.71253,-3.301113",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14656,312200,313556,52.71253,-3.301113,SJ1220013556,30.5,2131,Rhialgwm,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14656,Wales,52.71253000,-3.30111300,265,44,221,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14657,Garn,,,30D,30D: Barmouth to Betws-y-Coed and Bala,,,WN09 Llethr-rhinog,Gwynedd,2,124,018W 023W,265,869,SH617164,SH 61769 16466,44,SH619165,221,rock outcrop,,obvious summit,,W,,15-Mar-15,,"https://www.streetmap.co.uk/map?X=261766&Y=316462&SV=261766,316462&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.728099,-4.048466",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14657,261766,316462,52.728099,-4.048466,SH6176616462,30.4,2056,Y Llethr,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14657,Wales,52.72809900,-4.04846600,265,44,221,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14658,Cefn Goleu,,,30E,30E: Bala to Welshpool,,,WN10 Aran-idris,Powys,2,125,239,263,863,SJ154162,SJ 15437 16253,35,SJ150161,228,no feature: ground in pasture just E of gate,,,,W,,11-Sep-14,,"https://www.streetmap.co.uk/map?X=315434&Y=316249&SV=315434,316249&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.737249,-3.253933",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14658,315434,316249,52.737249,-3.253933,SJ1543416249,30.5,2131,Rhialgwm,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14658,Wales,52.73724900,-3.25393300,263,35,228,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14659,Mynydd-bychan,,,30B,30B: Snowdonia,The Moelwyns,,WN05 Siabod-arenig,Conwy,2,115,018E,261,856,SH789549,SH 78940 54995,33,SH782548,228,knoll,summit in trees,,,W,,19-Oct-14,,"https://www.streetmap.co.uk/map?X=278937&Y=354992&SV=278937,354992&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=53.078403,-3.808697",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14659,278937,354992,53.078403,-3.808697,SH7893754992,30.2,1980,Moel Siabod,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14659,Wales,53.07840300,-3.80869700,261,33,228,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,pass,,1,true
14660,Y Foel,,,30B,30B: Snowdonia,Moel Hebog,,WN01 Hebog-anelog,Gwynedd,2,115,017W 254,261,856,SH522455,SH 52285 45554,32,SH519459,229,knoll on N side of fence,,,,W,,19-Oct-14,,"https://www.streetmap.co.uk/map?X=252282&Y=345551&SV=252282,345551&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.986888,-4.201995",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14660,252282,345551,52.986888,-4.201995,SH5228245551,30.2,1999,Craig Cwm Silyn,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14660,Wales,52.98688800,-4.20199500,261,32,229,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
14661,Foel,,,30F,30F: Dolgellau to Machynlleth,,,WN10 Aran-idris,Powys,2,124 125,215W,261,856,SH804060,SH 80457 06103,41,SH803063,220,fence corner,,,,W,,25-Jan-24,,"https://www.streetmap.co.uk/map?X=280454&Y=306099&SV=280454,306099&A=Y&Z=115","https://www.google.com/maps/search/?api=1&query=52.639439,-3.768111",https://www.hill-bagging.co.uk/hill-view/?qu=S&rf=14661,280454,306099,52.639439,-3.768111,SH8045406099,30.6,2155,Craig Goch [Mynydd Cwmcelli],,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dobih:14661,Wales,52.63943900,-3.76811100,261,41,220,Database of British and Irish Hills (DoBIH),v18.5,2026-07-26,d27bc69dbb6d30a6f171ef277408831fe8763fc9043422f4e375e63f4cc190ea,CC BY 4.0,The Database of British and Irish Hills v18.5 — https://www.hill-bagging.co.uk/dobih,trusted_source,trusted_source,,info,duplicate_name_in_country_info,1,true
